Hours;load_kw
8133;51.074
8134;52.824
8135;7.524
8136;2.524
8137;13.3
8138;13.3
8139;13.3
8140;13.3
8141;2.5
8142;5.024
8143;10.724
8144;14.624
8145;11.224
8146;6.224
8147;6.224
8148;8.024
8149;6.224
8150;6.474
8151;6.474
8152;4.074
8153;4.274
8154;46.394
8155;46.214
8156;51.514
8157;51.074
8158;52.824
8159;7.524
8160;2.524
8161;13.3
8162;13.3
8163;13.3
8164;13.3
8165;2.5
8166;5.024
8167;10.724
8168;14.624
8169;11.224
8170;6.224
8171;6.224
8172;8.024
8173;6.224
8174;6.474
8175;6.474
8176;4.074
8177;4.274
8178;46.394
8179;46.214
8180;51.514
8181;51.074
8182;52.824
8183;7.524
8184;2.524
8185;13.3
8186;13.3
8187;13.3
8188;13.3
8189;2.5
8190;5.024
8191;10.724
8192;14.624
8193;9.604
8194;4.604
8195;4.604
8196;6.404
8197;4.604
8198;4.854
8199;4.854
8200;4.074
8201;4.274
8202;1.394
8203;46.214
8204;51.214
8205;51.074
8206;52.824
8207;52.824
8208;2.524
8209;13.3
8210;13.3
8211;13.3
8212;13.3
8213;2.5
8214;5.024
8215;10.724
8216;14.624
8217;9.604
8218;4.604
8219;4.604
8220;6.404
8221;4.604
8222;4.854
8223;4.854
8224;4.074
8225;4.274
8226;1.394
8227;46.214
8228;51.214
8229;51.074
8230;52.824
8231;52.824
8232;2.524
8233;13.3
8234;13.3
8235;13.3
8236;13.3
8237;2.5
8238;5.024
8239;10.724
8240;14.624
8241;11.224
8242;6.224
8243;6.224
8244;8.024
8245;6.224
8246;6.474
8247;6.474
8248;4.074
8249;4.274
8250;46.394
8251;46.214
8252;51.514
8253;51.074
8254;52.824
8255;7.524
8256;2.524
8257;13.3
8258;13.3
8259;13.3
8260;13.3
8261;2.5
8262;5.024
8263;10.724
8264;14.624
8265;11.224
8266;6.224
8267;6.224
8268;8.024
8269;6.224
8270;6.474
8271;6.474
8272;4.074
8273;4.274
8274;46.394
8275;46.214
8276;51.514
8277;51.074
8278;52.824
8279;7.524
8280;2.524
8281;13.3
8282;13.3
8283;13.3
8284;13.3
8285;2.5
8286;5.024
8287;10.724
8288;14.624
8289;11.224
8290;6.224
8291;6.224
8292;8.024
8293;6.224
8294;6.474
8295;6.474
8296;4.074
8297;4.274
8298;46.394
8299;46.214
8300;51.514
8301;51.074
8302;52.824
8303;7.524
8304;2.524
8305;13.3
8306;13.3
8307;13.3
8308;13.3
8309;2.5
8310;5.024
8311;10.724
8312;14.624
8313;11.224
8314;6.224
8315;6.224
8316;8.024
8317;6.224
8318;6.474
8319;6.474
8320;4.074
8321;4.274
8322;46.394
8323;46.214
8324;51.514
8325;51.074
8326;52.824
8327;7.524
8328;2.524
8329;13.3
8330;13.3
8331;13.3
8332;13.3
8333;2.5
8334;5.024
8335;10.724
8336;14.624
8337;11.224
8338;6.224
8339;6.224
8340;8.024
8341;6.224
8342;6.474
8343;6.474
8344;4.074
8345;4.274
8346;46.394
8347;46.214
8348;51.514
8349;51.074
8350;52.824
8351;7.524
8352;2.524
8353;13.3
8354;13.3
8355;13.3
8356;13.3
8357;2.5
8358;5.024
8359;10.724
8360;14.624
8361;9.604
8362;4.604
8363;4.604
8364;6.404
8365;4.604
8366;4.854
8367;4.854
8368;4.074
8369;4.274
8370;1.394
8371;46.214
8372;51.214
8373;51.074
8374;52.824
8375;52.824
8376;2.524
8377;13.3
8378;13.3
8379;13.3
8380;13.3
8381;2.5
8382;5.024
8383;10.724
8384;14.624
8385;9.604
8386;4.604
8387;4.604
8388;6.404
8389;4.604
8390;4.854
8391;4.854
8392;4.074
8393;4.274
8394;1.394
8395;46.214
8396;51.214
8397;51.074
8398;52.824
8399;52.824
8400;2.524
8401;13.3
8402;13.3
8403;13.3
8404;13.3
8405;2.5
8406;5.024
8407;10.724
8408;14.624
8409;11.224
8410;6.224
8411;6.224
8412;8.024
8413;6.224
8414;6.474
8415;6.474
8416;4.074
8417;4.274
8418;46.394
8419;46.214
8420;51.514
8421;51.074
8422;52.824
8423;7.524
8424;2.524
8425;13.3
8426;13.3
8427;13.3
8428;13.3
8429;2.5
8430;5.024
8431;10.724
8432;14.624
8433;11.224
8434;6.224
8435;6.224
8436;8.024
8437;6.224
8438;6.474
8439;6.474
8440;4.074
8441;4.274
8442;46.394
8443;46.214
8444;51.514
8445;51.074
8446;52.824
8447;7.524
8448;2.524
8449;13.3
8450;13.3
8451;13.3
8452;13.3
8453;2.5
8454;5.024
8455;10.724
8456;14.624
8457;11.224
8458;6.224
8459;6.224
8460;8.024
8461;6.224
8462;6.474
8463;6.474
8464;4.074
8465;4.274
8466;46.394
8467;46.214
8468;51.514
8469;51.074
8470;52.824
8471;7.524
8472;2.524
8473;13.3
8474;13.3
8475;13.3
8476;13.3
8477;2.5
8478;5.024
8479;10.724
8480;14.624
8481;11.224
8482;6.224
8483;6.224
8484;8.024
8485;6.224
8486;6.474
8487;6.474
8488;4.074
8489;4.274
8490;46.394
8491;46.214
8492;51.514
8493;51.074
8494;52.824
8495;7.524
8496;2.524
8497;13.3
8498;13.3
8499;13.3
8500;13.3
8501;2.5
8502;5.024
8503;10.724
8504;14.624
8505;11.224
8506;6.224
8507;6.224
8508;8.024
8509;6.224
8510;6.474
8511;6.474
8512;4.074
8513;4.274
8514;46.394
8515;46.214
8516;51.514
8517;51.074
8518;52.824
8519;7.524
8520;2.524
8521;13.3
8522;13.3
8523;13.3
8524;13.3
8525;2.5
8526;5.024
8527;10.724
8528;14.624
8529;9.604
8530;4.604
8531;4.604
8532;6.404
8533;4.604
8534;4.854
8535;4.854
8536;4.074
8537;4.274
8538;1.394
8539;46.214
8540;51.214
8541;51.074
8542;52.824
8543;52.824
8544;2.524
8545;13.3
8546;13.3
8547;13.3
8548;13.3
8549;2.5
8550;5.024
8551;10.724
8552;14.624
8553;9.604
8554;4.604
8555;4.604
8556;6.404
8557;4.604
8558;4.854
8559;4.854
8560;4.074
8561;4.274
8562;1.394
8563;46.214
8564;51.214
8565;51.074
8566;52.824
8567;52.824
8568;2.524
8569;13.3
8570;13.3
8571;13.3
8572;13.3
8573;2.5
8574;5.024
8575;10.724
8576;14.624
8577;11.224
8578;6.224
8579;6.224
8580;8.024
8581;6.224
8582;6.474
8583;6.474
8584;4.074
8585;4.274
8586;46.394
8587;46.214
8588;51.514
8589;51.074
8590;52.824
8591;7.524
8592;2.524
8593;13.3
8594;13.3
8595;13.3
8596;13.3
8597;2.5
8598;5.024
8599;10.724
8600;14.624
8601;11.224
8602;6.224
8603;6.224
8604;8.024
8605;6.224
8606;6.474
8607;6.474
8608;4.074
8609;4.274
8610;46.394
8611;46.214
8612;51.514
8613;51.074
8614;52.824
8615;7.524
8616;2.524
8617;13.3
8618;13.3
8619;13.3
8620;13.3
8621;2.5
8622;5.024
8623;10.724
8624;14.624
8625;11.224
8626;6.224
8627;6.224
8628;8.024
8629;6.224
8630;6.474
8631;6.474
8632;4.074
8633;4.274
8634;46.394
8635;46.214
8636;51.514
8637;51.074
8638;52.824
8639;7.524
8640;2.524
8641;13.3
8642;13.3
8643;13.3
8644;13.3
8645;2.5
8646;5.024
8647;10.724
8648;14.624
8649;11.224
8650;6.224
8651;6.224
8652;8.024
8653;6.224
8654;6.474
8655;6.474
8656;4.074
8657;4.274
8658;46.394
8659;46.214
8660;51.514
8661;51.074
8662;52.824
8663;7.524
8664;2.524
8665;13.3
8666;13.3
8667;13.3
8668;13.3
8669;2.5
8670;5.024
8671;10.724
8672;14.624
8673;11.224
8674;6.224
8675;6.224
8676;8.024
8677;6.224
8678;6.474
8679;6.474
8680;4.074
8681;4.274
8682;46.394
8683;46.214
8684;51.514
8685;51.074
8686;52.824
8687;7.524
8688;2.524
8689;13.3
8690;13.3
8691;13.3
8692;13.3
8693;2.5
8694;5.024
8695;10.724
8696;14.624
8697;9.604
8698;4.604
8699;4.604
8700;6.404
8701;4.604
8702;4.854
8703;4.854
8704;4.074
8705;4.274
8706;1.394
8707;46.214
8708;51.214
8709;51.074
8710;52.824
8711;52.824
8712;2.524
8713;13.3
8714;13.3
8715;13.3
8716;13.3
8717;2.5
8718;5.024
8719;10.724
8720;14.624
8721;9.604
8722;4.604
8723;4.604
8724;6.404
8725;4.604
8726;4.854
8727;4.854
8728;4.074
8729;4.274
8730;1.394
8731;46.214
8732;51.214
8733;51.074
8734;52.824
8735;52.824
8736;2.524
8737;13.3
8738;13.3
8739;13.3
8740;13.3
8741;2.5
8742;5.024
8743;10.724
8744;14.624
8745;11.224
8746;6.224
8747;6.224
8748;8.024
8749;6.224
8750;6.474
8751;6.474
8752;4.074
8753;4.274
8754;46.394
8755;46.214
8756;51.514
8757;51.074
8758;52.824
8759;7.524
8760;2.524
;0
