hour;h_load_kw
391;111.115566666667
392;110.543166666667
393;112.773366666667
394;117.298566666667
395;126.203166666667
396;143.574966666667
397;149.250366666667
398;151.804566666667
399;155.903166666667
400;159.661566666667
401;162.118566666667
402;164.267766666667
403;166.168566666667
404;168.031566666667
405;169.721766666667
406;171.428166666667
407;172.923966666667
408;174.128166666667
409;175.164966666667
410;173.188566666667
411;155.255166666667
412;135.464166666667
413;121.294566666667
414;113.334966666667
415;108.793566666667
416;107.616366666667
417;109.419966666667
418;114.360966666667
419;123.535566666667
420;142.451766666667
421;149.568966666667
422;152.371566666667
423;156.416166666667
424;159.072966666667
425;160.638966666667
426;161.826966666667
427;162.361566666667
428;162.804366666667
429;163.214766666667
430;163.738566666667
431;164.494566666667
432;165.525966666667
433;166.136166666667
434;164.019366666667
435;149.552766666667
436;132.035166666667
437;118.837566666667
438;111.153366666667
439;107.362566666667
440;106.730766666667
441;108.939366666667
442;113.939766666667
443;122.892966666667
444;140.556366666667
445;147.268566666667
446;150.103566666667
447;153.289566666667
448;155.703366666667
449;157.485366666667
450;158.997366666667
451;160.563366666667
452;162.064566666667
453;163.171566666667
454;164.629566666667
455;165.547566666667
456;165.990366666667
457;166.638366666667
458;164.251566666667
459;147.592566666667
460;129.135366666667
461;114.593166666667
462;106.352766666667
463;101.730366666667
464;100.369566666667
465;101.811366666667
466;106.644366666667
467;116.223966666667
468;134.097966666667
469;140.307966666667
470;142.716366666667
471;145.167966666667
472;148.332366666667
473;150.324966666667
474;152.004366666667
475;153.586566666667
476;154.790766666667
477;156.027366666667
478;157.431366666667
479;158.608566666667
480;159.369966666667
481;160.314966666667
482;158.527566666667
483;144.638766666667
484;128.255166666667
485;115.986366666667
486;108.825966666667
487;105.542766666667
488;105.445566666667
489;107.983566666667
490;112.843566666667
491;121.213566666667
492;133.914366666667
493;139.179366666667
494;143.580366666667
495;147.786966666667
496;151.102566666667
497;153.537966666667
498;155.789766666667
499;157.479966666667
500;158.954166666667
501;160.968366666667
502;162.993366666667
503;164.667366666667
504;165.218166666667
505;164.742966666667
506;161.308566666667
507;150.044166666667
508;138.639366666667
509;130.593366666667
510;126.132966666667
511;122.855166666667
512;121.235166666667
513;121.974966666667
514;124.961166666667
515;131.862366666667
516;141.911766666667
517;145.616166666667
518;146.561166666667
519;147.992166666667
520;150.060366666667
521;152.133966666667
522;153.888966666667
523;155.033766666667
524;155.951766666667
525;157.047966666667
526;158.495166666667
527;159.801966666667
528;161.286966666667
529;162.771966666667
530;161.524566666667
531;152.949366666667
532;144.757566666667
533;137.170566666667
534;130.955166666667
535;126.332766666667
536;123.692166666667
537;124.269966666667
538;127.472166666667
539;134.470566666667
540;146.766366666667
541;152.992566666667
542;156.005766666667
543;158.289966666667
544;160.250166666667
545;162.620766666667
546;164.499966666667
547;166.271166666667
548;167.918166666667
549;169.316766666667
550;170.434566666667
551;170.634366666667
552;171.428166666667
553;172.211166666667
554;169.365366666667
555;153.230166666667
556;137.969766666667
557;127.909566666667
558;121.478166666667
559;117.363366666667
560;116.191566666667
561;117.622566666667
562;121.434966666667
563;128.541366666667
564;143.169966666667
565;149.871366666667
566;152.852166666667
567;156.659166666667
568;160.314966666667
569;163.387566666667
570;165.963366666667
571;167.945166666667
572;169.392366666667
573;170.326566666667
574;170.699166666667
575;170.655966666667
576;170.693766666667
577;170.645166666667
578;167.334966666667
579;153.570366666667
580;142.284366666667
581;134.357166666667
582;129.405366666667
583;128.017566666667
584;131.036166666667
585;135.064566666667
586;138.963366666667
587;143.915166666667
588;151.323966666667
589;155.519766666667
590;157.890366666667
591;160.401366666667
592;161.907966666667
593;163.117566666667
594;164.559366666667
595;165.704166666667
596;167.081166666667
597;168.398766666667
598;169.354566666667
599;170.526366666667
600;171.833166666667
601;172.913166666667
602;171.897966666667
603;161.519166666667
604;149.325966666667
605;140.426766666667
606;134.351766666667
607;130.431366666667
608;128.703366666667
609;129.329766666667
610;132.191766666667
611;137.856366666667
612;150.065766666667
613;158.079366666667
614;161.702766666667
615;164.807766666667
616;167.739966666667
617;170.229366666667
618;172.130166666667
619;173.339766666667
620;174.155166666667
621;174.770766666667
622;175.245966666667
623;176.163966666667
624;177.135966666667
625;178.113366666667
626;174.840966666667
627;158.910966666667
628;144.179766666667
629;135.177966666667
630;129.891366666667
631;126.483966666667
632;125.506566666667
633;126.991566666667
634;130.701366666667
635;136.641366666667
636;149.261166666667
637;156.194766666667
638;159.758766666667
639;163.106766666667
640;165.947166666667
641;168.026166666667
642;169.667766666667
643;170.904366666667
644;172.097766666667
645;173.156166666667
646;174.986766666667
647;177.395166666667
648;179.744166666667
649;181.720566666667
650;178.448166666667
651;161.540766666667
652;146.733966666667
653;137.564766666667
654;132.526566666667
655;130.058766666667
656;129.680766666667
657;131.349366666667
658;135.080766666667
659;141.382566666667
660;155.660166666667
661;164.516166666667
662;168.269166666667
663;172.740366666667
664;176.925366666667
665;180.683766666667
666;183.972366666667
667;186.985566666667
668;189.404766666667
669;191.840166666667
670;194.388966666667
671;196.592166666667
672;198.843966666667
673;201.095766666667
674;198.530766666667
675;179.096166666667
676;157.987566666667
677;142.543566666667
678;133.341966666667
679;128.460366666667
680;126.489366666667
681;127.445166666667
682;131.025366666667
683;137.672766666667
684;155.514366666667
685;167.388966666667
686;170.985366666667
687;174.803166666667
688;179.263566666667
689;181.806966666667
690;184.533966666667
691;186.677766666667
692;188.443566666667
693;190.257966666667
694;191.645766666667
695;192.866166666667
696;193.373766666667
697;192.671766666667
698;185.306166666667
699;163.133766666667
700;141.204366666667
701;124.005366666667
702;114.857766666667
703;111.137166666667
704;110.942766666667
705;113.275566666667
706;117.703566666667
707;126.127566666667
708;143.920566666667
709;151.426566666667
710;154.650366666667
711;156.302766666667
712;157.852566666667
713;159.278166666667
714;160.320366666667
715;160.865766666667
716;161.481366666667
717;162.426366666667
718;163.479366666667
719;163.873566666667
720;164.111166666667
721;164.564766666667
722;161.643366666667
723;147.894966666667
724;133.136766666667
725;122.163966666667
726;115.953966666667
727;113.054166666667
728;111.941766666667
729;112.622166666667
730;116.342766666667
731;124.394166666667
732;138.077766666667
733;144.611766666667
734;148.478166666667
735;151.442766666667
736;154.045566666667
737;155.843766666667
738;156.794166666667
739;157.533966666667
740;158.068566666667
741;158.732766666667
742;158.900166666667
743;159.191766666667
744;160.001766666667
745;160.914366666667
746;158.694966666667
747;144.822366666667
748;131.613966666667
749;122.066766666667
750;116.132166666667
751;112.881366666667
752;112.125366666667
753;113.588766666667
754;117.271566666667
755;124.367166666667
756;139.438566666667
757;146.523366666667
758;150.200766666667
759;154.628766666667
760;159.143166666667
761;162.480366666667
762;164.672766666667
763;165.984966666667
764;167.070366666667
765;168.371766666667
766;169.500366666667
767;171.114966666667
768;172.896966666667
769;174.986766666667
770;173.220966666667
771;154.790766666667
772;134.173566666667
773;118.918566666667
774;109.868166666667
775;105.704766666667
776;104.538366666667
777;106.034166666667
778;110.154366666667
779;118.243566666667
780;138.466566666667
781;149.099166666667
782;152.663166666667
783;157.209966666667
784;161.297766666667
785;164.823966666667
786;167.599566666667
787;169.359966666667
788;170.796366666667
789;172.076166666667
790;173.264166666667
791;174.252366666667
792;175.478166666667
793;177.027966666667
794;172.837566666667
795;150.627366666667
796;129.464766666667
797;113.901966666667
798;106.169166666667
799;102.653766666667
800;102.070566666667
801;103.998366666667
802;108.318366666667
803;116.321166666667
804;136.603566666667
805;147.862566666667
806;151.885566666667
807;156.448566666667
808;160.050366666667
809;163.274166666667
810;165.639366666667
811;167.599566666667
812;169.154766666667
813;170.304966666667
814;171.978966666667
815;173.490966666667
816;174.938166666667
817;176.806566666667
818;172.848366666667
819;150.859566666667
820;128.865366666667
821;111.180366666667
822;100.423566666667
823;94.6617666666667
824;92.6637666666667
825;93.9813666666667
826;98.4957666666667
827;107.621766666667
828;129.032766666667
829;139.681566666667
830;142.370766666667
831;145.859166666667
832;148.316166666667
833;149.946966666667
834;152.123166666667
835;154.072566666667
836;155.600766666667
837;156.038166666667
838;156.437766666667
839;156.745566666667
840;157.609566666667
841;158.711166666667
842;155.800566666667
843;139.244166666667
844;121.305366666667
845;109.090566666667
846;102.389166666667
847;98.8629666666667
848;97.7019666666667
849;98.9547666666667
850;103.209966666667
851;111.342366666667
852;131.354766666667
853;141.598566666667
854;144.271566666667
855;147.219966666667
856;150.956766666667
857;155.071566666667
858;158.376366666667
859;160.790166666667
860;162.480366666667
861;163.452366666667
862;164.019366666667
863;163.970766666667
864;163.770966666667
865;163.193166666667
866;158.376366666667
867;142.521966666667
868;127.914966666667
869;117.730566666667
870;111.223566666667
871;108.177966666667
872;107.281566666667
873;108.010566666667
874;111.056166666667
875;117.303966666667
876;131.959566666667
877;141.323166666667
878;145.248966666667
879;148.505166666667
880;151.426566666667
881;154.310166666667
882;157.064166666667
883;158.430366666667
884;158.624766666667
885;158.084766666667
886;158.333166666667
887;158.559966666667
888;158.338566666667
889;157.863366666667
890;153.791766666667
891;141.074766666667
892;130.625766666667
893;121.677966666667
894;115.203366666667
895;112.551966666667
896;113.259366666667
897;117.606366666667
898;122.601366666667
899;128.120166666667
900;137.337966666667
901;143.315766666667
902;145.864566666667
903;147.981366666667
904;150.216966666667
905;150.848766666667
906;151.345566666667
907;151.782966666667
908;152.733366666667
909;153.802566666667
910;154.391166666667
911;154.391166666667
912;154.542366666667
913;155.033766666667
914;152.927766666667
915;144.546966666667
916;136.263366666667
917;128.244366666667
918;122.001966666667
919;117.768366666667
920;117.163566666667
921;120.225366666667
922;125.187966666667
923;132.877566666667
924;142.511166666667
925;149.871366666667
926;152.889966666667
927;155.654766666667
928;158.835366666667
929;161.130366666667
930;163.814166666667
931;166.152366666667
932;169.073766666667
933;171.654966666667
934;173.879766666667
935;175.564566666667
936;177.044166666667
937;177.897366666667
938;174.965166666667
939;164.975166666667
940;152.436366666667
941;144.984366666667
942;140.675166666667
943;137.921166666667
944;136.657566666667
945;136.819566666667
946;138.137166666667
947;141.960366666667
948;154.866366666667
949;166.881366666667
950;172.540566666667
951;178.291566666667
952;183.048966666667
953;187.077366666667
954;190.938366666667
955;195.188166666667
956;199.016766666667
957;201.916566666667
958;203.779566666667
959;205.097166666667
960;205.529166666667
961;204.951366666667
962;195.269166666667
963;170.753166666667
964;147.392766666667
965;129.918366666667
966;120.506166666667
967;116.310366666667
968;115.759566666667
969;117.487566666667
970;121.872366666667
971;129.432366666667
972;144.044766666667
973;153.705366666667
974;158.268366666667
975;160.649766666667
976;162.350766666667
977;163.387566666667
978;164.089566666667
979;164.132766666667
980;164.354166666667
981;164.883366666667
982;165.077766666667
983;164.634966666667
984;164.067966666667
985;164.634966666667
986;162.323766666667
987;148.224366666667
988;132.558966666667
989;122.682366666667
990;117.530766666667
991;114.657966666667
992;113.588766666667
993;114.323166666667
994;117.222966666667
995;123.260166666667
996;138.180366666667
997;148.256766666667
998;152.252766666667
999;156.275766666667
1000;159.769566666667
1001;162.890766666667
1002;165.677166666667
1003;167.707566666667
1004;169.851366666667
1005;171.768366666667
1006;173.388366666667
1007;174.533166666667
1008;174.657366666667
1009;173.955366666667
1010;168.225966666667
1011;150.470766666667
1012;132.321366666667
1013;118.448766666667
1014;109.306566666667
1015;104.894766666667
1016;104.235966666667
1017;105.143166666667
1018;107.756766666667
1019;113.691366666667
1020;129.615966666667
1021;139.940766666667
1022;144.519966666667
1023;148.440366666667
1024;151.496766666667
1025;153.748566666667
1026;155.741166666667
1027;156.880566666667
1028;158.187366666667
1029;159.753366666667
1030;160.617366666667
1031;161.648766666667
1032;162.545166666667
1033;163.392966666667
1034;158.689566666667
1035;141.312366666667
1036;121.380966666667
1037;106.860366666667
1038;97.8855666666667
1039;94.8021666666667
1040;94.6725666666667
1041;96.6165666666667
1042;100.385766666667
1043;107.195166666667
1044;122.363766666667
1045;131.532966666667
1046;135.744966666667
1047;138.336966666667
1048;140.691366666667
1049;142.473366666667
1050;143.267166666667
1051;143.807166666667
1052;143.990766666667
1053;144.190566666667
1054;144.082566666667
1055;143.564166666667
1056;142.835166666667
1057;142.359966666667
1058;139.400766666667
1059;128.503566666667
1060;114.944166666667
1061;105.958566666667
1062;101.741166666667
1063;100.828566666667
1064;101.438766666667
1065;103.020966666667
1066;105.828966666667
1067;110.618766666667
1068;124.118766666667
1069;134.519166666667
1070;139.800366666667
1071;143.115966666667
1072;144.800766666667
1073;145.783566666667
1074;146.615166666667
1075;147.468366666667
1076;148.958766666667
1077;150.789366666667
1078;152.393166666667
1079;154.207566666667
1080;156.610566666667
1081;158.516766666667
1082;156.092166666667
1083;144.114966666667
1084;131.505966666667
1085;120.435966666667
1086;112.643766666667
1087;108.032166666667
1088;106.503966666667
1089;108.329166666667
1090;113.572566666667
1091;120.905766666667
1092;132.866766666667
1093;142.975566666667
1094;146.987766666667
1095;149.444766666667
1096;151.140366666667
1097;153.046566666667
1098;154.617966666667
1099;155.778966666667
1100;156.972366666667
1101;158.252166666667
1102;158.959566666667
1103;159.607566666667
1104;160.250166666667
1105;161.443566666667
1106;158.181966666667
1107;145.967166666667
1108;134.578566666667
1109;128.638566666667
1110;124.642566666667
1111;121.726566666667
1112;120.749166666667
1113;122.018166666667
1114;125.058366666667
1115;129.902166666667
1116;138.790566666667
1117;148.062366666667
1118;151.361766666667
1119;154.493766666667
1120;158.084766666667
1121;162.053766666667
1122;165.812166666667
1123;169.181766666667
1124;172.821366666667
1125;176.833566666667
1126;180.672966666667
1127;184.442166666667
1128;187.898166666667
1129;190.932966666667
1130;184.409766666667
1131;164.845566666667
1132;145.167966666667
1133;129.124566666667
1134;119.231766666667
1135;113.745366666667
1136;111.353166666667
1137;111.347766666667
1138;114.247566666667
1139;120.754566666667
1140;134.351766666667
1141;149.946966666667
1142;156.178566666667
1143;160.514766666667
1144;163.592766666667
1145;165.569166666667
1146;166.487166666667
1147;167.356566666667
1148;168.366366666667
1149;169.451766666667
1150;170.677566666667
1151;171.676566666667
1152;172.000566666667
1153;171.903366666667
1154;165.007566666667
1155;145.680966666667
1156;128.994966666667
1157;119.042766666667
1158;113.399766666667
1159;110.181366666667
1160;109.166166666667
1161;110.402766666667
1162;114.371766666667
1163;120.959766666667
1164;134.189766666667
1165;146.490966666667
1166;149.514966666667
1167;151.804566666667
1168;154.126566666667
1169;156.718566666667
1170;159.213366666667
1171;161.519166666667
1172;163.247166666667
1173;165.023766666667
1174;166.330566666667
1175;168.069366666667
1176;169.494966666667
1177;169.980966666667
1178;163.106766666667
1179;147.176766666667
1180;133.439166666667
1181;124.010766666667
1182;117.546966666667
1183;113.621166666667
1184;111.812166666667
1185;112.195566666667
1186;115.187166666667
1187;120.878766666667
1188;133.395966666667
1189;144.908766666667
1190;148.483566666667
1191;152.079966666667
1192;155.471166666667
1193;159.288966666667
1194;162.793566666667
1195;165.201966666667
1196;166.832766666667
1197;167.939766666667
1198;169.413966666667
1199;170.267166666667
1200;170.601966666667
1201;170.553366666667
1202;162.906966666667
1203;141.582366666667
1204;122.039766666667
1205;109.025766666667
1206;101.773566666667
1207;98.8899666666667
1208;98.9925666666667
1209;100.817766666667
1210;104.570766666667
1211;110.807766666667
1212;124.728966666667
1213;137.111166666667
1214;142.489566666667
1215;146.534166666667
1216;150.211566666667
1217;152.031366666667
1218;153.030366666667
1219;153.559566666667
1220;154.180566666667
1221;155.325366666667
1222;155.012166666667
1223;153.797166666667
1224;153.446166666667
1225;153.192366666667
1226;147.203766666667
1227;133.827966666667
1228;120.047166666667
1229;107.632566666667
1230;97.7289666666667
1231;91.8051666666667
1232;89.1861666666667
1233;89.4507666666667
1234;92.6097666666667
1235;99.1437666666667
1236;113.383566666667
1237;123.400566666667
1238;126.791766666667
1239;130.415166666667
1240;133.352766666667
1241;135.469566666667
1242;136.743966666667
1243;137.413566666667
1244;137.948166666667
1245;138.596166666667
1246;139.044366666667
1247;139.357566666667
1248;139.892166666667
1249;140.480766666667
1250;135.674766666667
1251;119.247966666667
1252;105.099966666667
1253;95.7903666666667
1254;90.4605666666667
1255;87.7281666666667
1256;87.0963666666667
1257;88.4085666666667
1258;91.5729666666667
1259;97.3833666666667
1260;111.893166666667
1261;126.991566666667
1262;131.489766666667
1263;135.118566666667
1264;139.022766666667
1265;142.548966666667
1266;145.410966666667
1267;147.781566666667
1268;150.292566666667
1269;152.765766666667
1270;154.877166666667
1271;157.425966666667
1272;159.969366666667
1273;161.740566666667
1274;152.852166666667
1275;131.775966666667
1276;113.696766666667
1277;103.290966666667
1278;98.0529666666667
1279;95.5149666666667
1280;94.7643666666667
1281;96.0117666666667
1282;99.6567666666667
1283;106.061166666667
1284;119.982366666667
1285;136.846566666667
1286;141.728166666667
1287;145.157166666667
1288;149.001966666667
1289;152.938566666667
1290;155.606166666667
1291;157.123566666667
1292;158.219766666667
1293;158.846166666667
1294;158.959566666667
1295;157.884966666667
1296;156.815766666667
1297;155.460366666667
1298;147.414366666667
1299;130.490766666667
1300;115.613766666667
1301;106.212366666667
1302;102.507966666667
1303;103.047966666667
1304;106.347366666667
1305;110.640366666667
1306;115.597566666667
1307;121.726566666667
1308;130.712166666667
1309;138.412566666667
1310;142.327566666667
1311;145.211166666667
1312;147.889566666667
1313;150.422166666667
1314;153.154566666667
1315;155.816766666667
1316;158.662566666667
1317;162.172566666667
1318;165.887766666667
1319;168.139566666667
1320;169.116966666667
1321;169.824366666667
1322;161.751366666667
1323;145.913166666667
1324;132.499566666667
1325;123.854166666667
1326;118.794366666667
1327;115.678566666667
1328;114.301566666667
1329;114.863166666667
1330;117.573966666667
1331;122.855166666667
1332;134.826966666667
1333;147.246966666667
1334;149.644566666667
1335;151.323966666667
1336;154.256166666667
1337;158.414166666667
1338;163.311966666667
1339;167.567166666667
1340;170.915166666667
1341;173.442366666667
1342;174.716766666667
1343;174.889566666667
1344;174.932766666667
1345;174.641166666667
1346;165.353166666667
1347;146.496366666667
1348;132.062166666667
1349;124.491366666667
1350;120.549366666667
1351;118.308366666667
1352;117.390366666667
1353;117.833166666667
1354;120.025566666667
1355;124.637166666667
1356;136.112166666667
1357;146.512566666667
1358;148.991166666667
1359;151.178166666667
1360;153.570366666667
1361;156.896766666667
1362;160.412166666667
1363;163.079766666667
1364;165.936366666667
1365;167.858766666667
1366;168.722766666667
1367;168.906366666667
1368;168.884766666667
1369;169.095366666667
1370;163.112166666667
1371;152.009766666667
1372;141.263766666667
1373;134.216766666667
1374;130.307166666667
1375;128.390166666667
1376;128.697966666667
1377;130.269366666667
1378;132.229566666667
1379;135.674766666667
1380;142.700166666667
1381;150.438366666667
1382;153.429966666667
1383;156.237966666667
1384;159.807366666667
1385;163.511766666667
1386;167.334966666667
1387;171.422766666667
1388;175.386366666667
1389;179.279766666667
1390;182.271366666667
1391;185.100966666667
1392;188.006166666667
1393;190.247166666667
1394;183.653766666667
1395;168.414966666667
1396;153.500166666667
1397;144.822366666667
1398;139.784166666667
1399;136.614366666667
1400;135.383166666667
1401;135.933966666667
1402;138.423366666667
1403;143.056566666667
1404;151.966566666667
1405;166.287366666667
1406;172.670166666667
1407;178.356366666667
1408;183.345966666667
1409;187.179966666667
1410;190.662966666667
1411;194.243166666667
1412;197.445366666667
1413;200.112966666667
1414;202.240566666667
1415;203.757966666667
1416;204.627366666667
1417;204.368166666667
1418;191.246166666667
1419;166.238766666667
1420;144.039366666667
1421;128.703366666667
1422;119.723166666667
1423;115.203366666667
1424;113.442966666667
1425;113.826366666667
1426;116.774766666667
1427;123.000966666667
1428;137.030166666667
1429;153.354366666667
1430;159.164766666667
1431;164.645766666667
1432;169.651566666667
1433;173.890566666667
1434;176.606766666667
1435;179.052966666667
1436;181.067166666667
1437;181.828566666667
1438;180.678366666667
1439;179.344566666667
1440;178.053966666667
1441;175.742766666667
1442;164.888766666667
1443;147.349566666667
1444;130.301766666667
1445;117.843966666667
1446;110.926566666667
1447;107.983566666667
1448;107.605566666667
1449;109.608966666667
1450;113.005566666667
1451;117.471366666667
1452;128.044566666667
1453;141.312366666667
1454;147.290166666667
1455;150.087366666667
1456;152.214966666667
1457;153.359766666667
1458;154.563966666667
1459;155.795166666667
1460;155.611566666667
1461;154.434366666667
1462;154.639566666667
1463;156.043566666667
1464;156.972366666667
1465;157.226166666667
1466;151.485966666667
1467;139.767966666667
1468;128.449566666667
1469;120.527766666667
1470;114.096366666667
1471;109.851966666667
1472;107.870166666667
1473;108.118566666667
1474;110.867166666667
1475;116.402166666667
1476;127.250766666667
1477;141.663366666667
1478;146.717766666667
1479;150.038766666667
1480;153.402966666667
1481;156.383766666667
1482;159.499566666667
1483;162.377766666667
1484;164.845566666667
1485;167.032566666667
1486;169.062966666667
1487;170.947566666667
1488;172.578366666667
1489;174.284766666667
1490;164.634966666667
1491;145.286766666667
1492;127.088766666667
1493;114.738966666667
1494;107.340966666667
1495;103.658166666667
1496;102.567366666667
1497;104.063166666667
1498;107.664966666667
1499;113.486166666667
1500;124.502166666667
1501;139.470966666667
1502;143.861166666667
1503;146.777166666667
1504;149.207166666667
1505;151.426566666667
1506;153.791766666667
1507;156.146166666667
1508;158.181966666667
1509;159.904566666667
1510;161.670366666667
1511;163.328166666667
1512;164.694366666667
1513;165.115566666667
1514;155.076966666667
1515;137.391966666667
1516;123.600366666667
1517;115.916166666667
1518;111.277566666667
1519;108.545166666667
1520;107.600166666667
1521;108.231966666667
1522;111.023766666667
1523;116.412966666667
1524;127.412766666667
1525;143.175366666667
1526;147.765366666667
1527;150.827166666667
1528;154.104966666667
1529;157.809366666667
1530;161.762166666667
1531;165.223566666667
1532;168.252966666667
1533;170.769366666667
1534;172.540566666667
1535;173.793366666667
1536;175.035366666667
1537;176.552766666667
1538;165.828366666667
1539;146.010366666667
1540;128.471166666667
1541;116.078166666667
1542;107.735166666667
1543;103.690566666667
1544;102.227166666667
1545;103.112766666667
1546;106.676766666667
1547;113.469966666667
1548;125.922366666667
1549;144.039366666667
1550;148.769766666667
1551;152.096166666667
1552;155.865366666667
1553;160.001766666667
1554;163.425366666667
1555;166.487166666667
1556;169.187166666667
1557;171.001566666667
1558;172.869966666667
1559;174.927366666667
1560;176.622966666667
1561;177.060366666667
1562;164.537766666667
1563;143.666766666667
1564;124.842366666667
1565;113.016366666667
1566;106.352766666667
1567;102.907566666667
1568;101.892366666667
1569;103.236966666667
1570;107.124966666667
1571;113.604966666667
1572;126.003366666667
1573;142.716366666667
1574;147.009366666667
1575;149.444766666667
1576;152.555166666667
1577;156.054366666667
1578;159.353766666667
1579;162.577566666667
1580;165.579966666667
1581;168.414966666667
1582;171.012366666667
1583;173.609766666667
1584;175.564566666667
1585;176.752566666667
1586;165.666366666667
1587;145.691766666667
1588;126.845766666667
1589;113.723766666667
1590;105.764166666667
1591;101.811366666667
1592;100.385766666667
1593;101.244366666667
1594;104.608566666667
1595;110.802366666667
1596;122.687766666667
1597;140.432166666667
1598;145.610766666667
1599;148.694166666667
1600;151.539966666667
1601;154.477566666667
1602;157.566366666667
1603;160.034166666667
1604;162.258966666667
1605;164.256966666667
1606;166.352166666667
1607;168.279966666667
1608;169.813566666667
1609;170.618166666667
1610;158.505966666667
1611;137.132766666667
1612;118.032966666667
1613;105.483366666667
1614;98.4633666666667
1615;94.9263666666667
1616;93.6627666666667
1617;94.7211666666667
1618;98.0367666666667
1619;103.820166666667
1620;115.970166666667
1621;134.227566666667
1622;139.211766666667
1623;141.701166666667
1624;144.806166666667
1625;148.877766666667
1626;152.668566666667
1627;156.027366666667
1628;159.278166666667
1629;162.561366666667
1630;165.158766666667
1631;166.908366666667
1632;168.895566666667
1633;170.391366666667
1634;157.388166666667
1635;134.864766666667
1636;114.960366666667
1637;102.475566666667
1638;94.9317666666667
1639;91.3191666666667
1640;90.2661666666667
1641;91.4001666666667
1642;94.4241666666667
1643;99.9699666666667
1644;112.730166666667
1645;130.841766666667
1646;134.826966666667
1647;137.645766666667
1648;141.668766666667
1649;146.339766666667
1650;151.253766666667
1651;155.811366666667
1652;159.396966666667
1653;161.794566666667
1654;162.820566666667
1655;162.674766666667
1656;162.188766666667
1657;161.378766666667
1658;148.575366666667
1659;127.185966666667
1660;110.138166666667
1661;98.7279666666667
1662;91.8105666666667
1663;88.1331666666667
1664;86.8101666666667
1665;87.7335666666667
1666;90.7791666666667
1667;96.6111666666667
1668;109.581966666667
1669;129.129966666667
1670;134.486766666667
1671;138.536766666667
1672;142.613766666667
1673;147.295566666667
1674;152.085366666667
1675;155.854566666667
1676;158.786766666667
1677;161.292366666667
1678;162.820566666667
1679;163.230966666667
1680;162.912366666667
1681;161.411166666667
1682;146.723166666667
1683;122.936166666667
1684;103.409766666667
1685;90.7629666666667
1686;83.6511666666667
1687;79.6443666666667
1688;78.2187666666667
1689;79.3797666666667
1690;83.2785666666667
1691;90.0555666666667
1692;102.578166666667
1693;120.225366666667
1694;126.953766666667
1695;131.581566666667
1696;134.637966666667
1697;136.976166666667
1698;138.088566666667
1699;138.374766666667
1700;139.119966666667
1701;140.037966666667
1702;140.113566666667
1703;139.713966666667
1704;139.379166666667
1705;138.207366666667
1706;128.060766666667
1707;111.050766666667
1708;96.8055666666667
1709;87.2691666666667
1710;80.7189666666667
1711;76.9713666666667
1712;76.2153666666667
1713;77.7273666666667
1714;81.3237666666667
1715;87.6957666666667
1716;100.256166666667
1717;117.077166666667
1718;122.752566666667
1719;126.894366666667
1720;130.193766666667
1721;133.093566666667
1722;135.199566666667
1723;137.656566666667
1724;139.611366666667
1725;141.366366666667
1726;141.998166666667
1727;141.674166666667
1728;140.648166666667
1729;139.670766666667
1730;127.617966666667
1731;108.318366666667
1732;96.0063666666667
1733;88.6029666666667
1734;83.2947666666667
1735;79.2717666666667
1736;76.6149666666667
1737;76.2855666666667
1738;79.3851666666667
1739;85.8867666666667
1740;97.5399666666667
1741;113.637366666667
1742;118.173366666667
1743;120.932766666667
1744;124.858566666667
1745;128.897766666667
1746;132.893766666667
1747;136.441566666667
1748;138.412566666667
1749;140.102766666667
1750;142.424766666667
1751;145.108566666667
1752;146.593566666667
1753;146.485566666667
1754;134.173566666667
1755;115.953966666667
1756;101.449566666667
1757;92.7555666666667
1758;87.1395666666667
1759;83.6133666666667
1760;82.4037666666667
1761;83.4405666666667
1762;86.3403666666667
1763;91.5567666666667
1764;101.476566666667
1765;118.680966666667
1766;124.129566666667
1767;127.196766666667
1768;130.047966666667
1769;132.963966666667
1770;135.879966666667
1771;138.477366666667
1772;141.053166666667
1773;143.769366666667
1774;146.679966666667
1775;150.006366666667
1776;153.516366666667
1777;156.146166666667
1778;143.099766666667
1779;122.887566666667
1780;105.386166666667
1781;93.5007666666667
1782;85.9515666666667
1783;81.9771666666667
1784;80.4921666666667
1785;81.4209666666667
1786;84.8985666666667
1787;90.9357666666667
1788;101.930166666667
1789;120.322566666667
1790;125.938566666667
1791;130.490766666667
1792;134.848566666667
1793;137.964366666667
1794;140.172966666667
1795;141.825366666667
1796;142.970166666667
1797;143.580366666667
1798;143.958366666667
1799;144.233766666667
1800;144.455166666667
1801;143.882766666667
1802;132.110766666667
1803;114.360966666667
1804;100.520766666667
1805;92.7393666666667
1806;89.3481666666667
1807;88.9809666666667
1808;89.7423666666667
1809;91.1463666666667
1810;93.7059666666667
1811;98.3823666666667
1812;108.177966666667
1813;122.833566666667
1814;128.238966666667
1815;132.083766666667
1816;135.771966666667
1817;138.930966666667
1818;140.442966666667
1819;140.912766666667
1820;142.592166666667
1821;144.530766666667
1822;146.048166666667
1823;147.873366666667
1824;149.990166666667
1825;151.367166666667
1826;141.096366666667
1827;124.653366666667
1828;111.666366666667
1829;102.675366666667
1830;96.3033666666667
1831;92.2263666666667
1832;90.6225666666667
1833;91.6323666666667
1834;94.7805666666667
1835;100.180566666667
1836;109.344366666667
1837;125.133966666667
1838;130.917366666667
1839;134.373366666667
1840;137.850966666667
